pointorder,lat,lon,time,ele,distance,seconds,pace
273,53.3675770,-2.9466390,2019-01-22 16:50:41,5.9,0.0035899797706,1.0,4.38553101661
274,53.3675910,-2.9466800,2019-01-22 16:50:42,5.9,0.00313419700077,1.0,5.19060990663
275,53.3676030,-2.9467240,2019-01-22 16:50:43,5.9,0.00320979049672,1.0,5.11546813109
276,53.3676160,-2.9467670,2019-01-22 16:50:44,5.9,0.00319826250538,1.0,5.12669769388
277,53.3676310,-2.9468040,2019-01-22 16:50:45,5.9,0.00296788077565,1.0,5.36940758606
278,53.3676480,-2.9468450,2019-01-22 16:50:46,5.9,0.00331255981801,1.0,5.01881340999
279,53.3676740,-2.9469170,2019-01-22 16:50:48,5.9,0.00558374725897,2.0,5.58182401037
280,53.3676900,-2.9469580,2019-01-22 16:50:49,5.9,0.00325038697672,1.0,5.07655675205
281,53.3677200,-2.9470290,2019-01-22 16:50:51,5.8,0.00577220128646,2.0,5.46488263445
282,53.3677420,-2.9470970,2019-01-22 16:50:53,5.8,0.00513216325881,2.0,6.29699216323
283,53.3677730,-2.9471790,2019-01-22 16:50:55,5.8,0.00644057493089,2.0,5.10531283536
284,53.3677890,-2.9472220,2019-01-22 16:50:56,5.7,0.00336221841089,1.0,4.57422676873
285,53.3678190,-2.9473030,2019-01-22 16:50:58,5.7,0.00632528235863,2.0,5.1619141828
286,53.3678350,-2.9473440,2019-01-22 16:50:59,5.7,0.00325037922852,1.0,5.07656408589
287,53.3678510,-2.9473880,2019-01-22 16:51:00,5.7,0.00341869266263,1.0,4.5250947619
288,53.3678740,-2.9474510,2019-01-22 16:51:02,5.6,0.00490021290636,2.0,6.4814553127
289,53.3678970,-2.9475210,2019-01-22 16:51:04,5.6,0.00530191331516,2.0,6.17222312233
290,53.3679280,-2.9475930,2019-01-22 16:51:06,5.6,0.00589082276556,2.0,5.39511148034
291,53.3679550,-2.9476650,2019-01-22 16:51:08,5.6,0.00564209548559,2.0,5.54478226239
292,53.3679690,-2.9477070,2019-01-22 16:51:09,5.6,0.00319193048425,1.0,5.13290030887
293,53.3679930,-2.9477790,2019-01-22 16:51:11,5.6,0.00547187896948,2.0,6.05505160321
294,53.3680130,-2.9478660,2019-01-22 16:51:13,5.6,0.00618578323291,2.0,5.23322031293
295,53.3680270,-2.9479050,2019-01-22 16:51:14,5.6,0.00301972375115,1.0,5.31156119701
296,53.3680530,-2.9479790,2019-01-22 16:51:16,5.6,0.005697647588,2.0,5.51022061142
297,53.3680740,-2.9480520,2019-01-22 16:51:18,5.6,0.00537684542023,2.0,6.11965314918
298,53.3680910,-2.9480930,2019-01-22 16:51:19,5.6,0.00331253658943,1.0,5.01883457889
299,53.3681030,-2.9481350,2019-01-22 16:51:20,5.6,0.00308956741172,1.0,5.23669908028
300,53.3681260,-2.9482120,2019-01-22 16:51:22,5.7,0.00571310884154,2.0,5.50072098305
301,53.3681510,-2.9482890,2019-01-22 16:51:24,5.7,0.00581606027804,2.0,5.43875390623
302,53.3681670,-2.9483270,2019-01-22 16:51:25,5.7,0.00308570909312,1.0,5.24074619422
303,53.3681830,-2.9483770,2019-01-22 16:51:26,5.7,0.00376430521846,1.0,4.25653272507
304,53.3682070,-2.9484580,2019-01-22 16:51:28,5.7,0.00600021914403,2.0,5.3332115911
305,53.3682390,-2.9485360,2019-01-22 16:51:30,5.7,0.00628029503437,2.0,5.18456376501
306,53.3682640,-2.9486090,2019-01-22 16:51:32,5.7,0.00558437937408,2.0,5.58141857139
307,53.3682890,-2.9486870,2019-01-22 16:51:34,5.7,0.00587440874222,2.0,5.4045979566
308,53.3683040,-2.9487280,2019-01-22 16:51:35,5.7,0.00319084759381,1.0,5.13396353351
309,53.3683330,-2.9488070,2019-01-22 16:51:37,5.7,0.00615389380649,2.0,5.24997483364
310,53.3683490,-2.9488580,2019-01-22 16:51:38,5.7,0.0038228910057,1.0,4.21582137316
311,53.3683630,-2.9489060,2019-01-22 16:51:39,5.7,0.00354475359666,1.0,4.42107055605
312,53.3683910,-2.9489840,2019-01-22 16:51:41,5.7,0.00603941034221,2.0,5.31158157283
313,53.3684060,-2.9490240,2019-01-22 16:51:42,5.7,0.00313447338776,1.0,5.19032856972
314,53.3684300,-2.9490920,2019-01-22 16:51:44,5.7,0.00524175160623,2.0,6.21551845689
315,53.3684510,-2.9491720,2019-01-22 16:51:46,5.7,0.00579865665986,2.0,5.44907470353
316,53.3684690,-2.9492360,2019-01-22 16:51:48,5.7,0.00469424598252,2.0,7.0605351476
317,53.3684940,-2.9493050,2019-01-22 16:51:50,5.7,0.00535581936098,2.0,6.13425589103
318,53.3685110,-2.9493510,2019-01-22 16:51:51,5.7,0.00358992288571,1.0,4.38557515533
319,53.3685350,-2.9494170,2019-01-22 16:51:53,5.7,0.00512797930901,2.0,6.30017174306
320,53.3685510,-2.9494540,2019-01-22 16:51:54,5.7,0.00303172390218,1.0,5.29845339571
321,53.3685750,-2.9495220,2019-01-22 16:51:56,5.7,0.00524173839014,2.0,6.21552807702
322,53.3685960,-2.9495980,2019-01-22 16:51:58,5.7,0.0055567526136,2.0,5.59922447349
323,53.3686140,-2.9496700,2019-01-22 16:52:00,5.7,0.00517928416063,2.0,6.26153749818
324,53.3686390,-2.9497380,2019-01-22 16:52:02,5.7,0.0052992086145,2.0,6.17414845403
325,53.3686620,-2.9498050,2019-01-22 16:52:04,5.7,0.00512838892165,2.0,6.29986023009
326,53.3686830,-2.9498860,2019-01-22 16:52:06,5.7,0.00585941978932,2.0,5.41330724186
327,53.3686960,-2.9499330,2019-01-22 16:52:07,5.7,0.00343702098019,1.0,4.50949635095
328,53.3687090,-2.9499770,2019-01-22 16:52:08,5.7,0.00325751754074,1.0,5.06982230331
329,53.3687340,-2.9500440,2019-01-22 16:52:10,5.7,0.00524283139074,2.0,6.21473263384
330,53.3687650,-2.9501120,2019-01-22 16:52:12,5.7,0.00567766705058,2.0,5.52257358909
331,53.3687930,-2.9501980,2019-01-22 16:52:14,5.8,0.0064999300283,2.0,5.07695619998
332,53.3688210,-2.9502770,2019-01-22 16:52:16,5.8,0.00609631144037,2.0,5.28067228776
333,53.3688350,-2.9503180,2019-01-22 16:52:17,5.8,0.00313412805881,1.0,5.19068009104
334,53.3688500,-2.9503670,2019-01-22 16:52:18,5.8,0.00365384477022,1.0,4.33684314164
335,53.3688650,-2.9504150,2019-01-22 16:52:19,5.8,0.00359494149019,1.0,4.38168644115
336,53.3688770,-2.9504690,2019-01-22 16:52:20,5.8,0.00382308233195,1.0,4.21569046432
337,53.3689050,-2.9505450,2019-01-22 16:52:22,5.8,0.00592605213178,2.0,5.37492812335
338,53.3689220,-2.9505850,2019-01-22 16:52:23,5.8,0.00325823097506,1.0,5.06915012366
339,53.3689400,-2.9506280,2019-01-22 16:52:24,5.8,0.00348494568301,1.0,4.46948518273
340,53.3689710,-2.9506910,2019-01-22 16:52:26,5.8,0.00541780146259,2.0,6.09153431297
341,53.3689960,-2.9507610,2019-01-22 16:52:28,5.9,0.00541259151228,2.0,6.09508764048
342,53.3690070,-2.9508040,2019-01-22 16:52:29,5.9,0.00310400776366,1.0,5.22164142664
343,53.3690300,-2.9508690,2019-01-22 16:52:31,5.9,0.00501377882207,2.0,6.38900723582
344,53.3690610,-2.9509540,2019-01-22 16:52:33,5.9,0.00660942308046,2.0,5.02598271536
345,53.3690870,-2.9510260,2019-01-22 16:52:35,5.9,0.00558361170719,2.0,5.58191096531
346,53.3691120,-2.9511030,2019-01-22 16:52:37,6.0,0.00581595905047,2.0,5.43881375822
347,53.3691370,-2.9511720,2019-01-22 16:52:39,6.0,0.00535576029981,2.0,6.1342970709
348,53.3691510,-2.9512130,2019-01-22 16:52:40,6.0,0.00313411054563,1.0,5.19069792033
349,53.3691650,-2.9512530,2019-01-22 16:52:41,6.0,0.00307670395912,1.0,5.25023145966
350,53.3691880,-2.9513240,2019-01-22 16:52:43,6.0,0.00536000140938,2.0,6.13134230245
351,53.3692150,-2.9513950,2019-01-22 16:52:45,6.0,0.00558591544879,2.0,5.58043371465
352,53.3692390,-2.9514550,2019-01-22 16:52:47,6.0,0.00479248078454,2.0,6.57320400418
353,53.3692610,-2.9515310,2019-01-22 16:52:49,6.1,0.0056043172505,2.0,5.56867734392
354,53.3692870,-2.9515980,2019-01-22 16:52:51,6.1,0.00530257940474,2.0,6.1717492702
355,53.3693160,-2.9516750,2019-01-22 16:52:53,6.1,0.0060411773279,2.0,5.31061296738
356,53.3693400,-2.9517660,2019-01-22 16:52:55,6.1,0.00660090433021,2.0,5.02988787589
357,53.3693570,-2.9518090,2019-01-22 16:52:56,6.1,0.00342227058776,1.0,4.52203662556
358,53.3693720,-2.9518480,2019-01-22 16:52:57,6.1,0.00307845317725,1.0,5.24838463482
359,53.3693900,-2.9519230,2019-01-22 16:52:59,6.2,0.00536332709681,2.0,6.1290285748
360,53.3694000,-2.9519700,2019-01-22 16:53:00,6.2,0.00331053676097,1.0,5.02065819595
361,53.3694130,-2.9520190,2019-01-22 16:53:01,6.2,0.00355779430323,1.0,4.41073022994
362,53.3694270,-2.9520690,2019-01-22 16:53:02,6.2,0.00366435422099,1.0,4.32899381362
363,53.3694400,-2.9521100,2019-01-22 16:53:03,6.2,0.00308037529022,1.0,5.24635768627
364,53.3694630,-2.9521830,2019-01-22 16:53:05,6.2,0.00547695148318,2.0,6.05166645376
365,53.3694860,-2.9522590,2019-01-22 16:53:07,6.3,0.00565371540662,2.0,5.53749677187
366,53.3695000,-2.9522990,2019-01-22 16:53:08,6.3,0.0030766859582,1.0,5.25025047595
367,53.3695190,-2.9523460,2019-01-22 16:53:09,6.3,0.00376652183502,1.0,4.25496934255
368,53.3695360,-2.9523910,2019-01-22 16:53:10,6.3,0.0035336314713,1.0,4.42994989184
369,53.3695510,-2.9524290,2019-01-22 16:53:11,6.3,0.00302289493636,1.0,5.30808718481
370,53.3695810,-2.9525000,2019-01-22 16:53:13,6.4,0.00577203334984,2.0,5.46498344479
371,53.3696110,-2.9525580,2019-01-22 16:53:15,6.4,0.00509262774393,2.0,6.32724561967
372,53.3696380,-2.9526220,2019-01-22 16:53:17,6.5,0.00520024094519,2.0,6.24597564052
373,53.3696520,-2.9526680,2019-01-22 16:53:18,6.5,0.00342595472018,1.0,4.51889438617
374,53.3696660,-2.9527120,2019-01-22 16:53:19,6.5,0.0033083038349,1.0,5.02269697677
375,53.3696800,-2.9527570,2019-01-22 16:53:20,6.6,0.00336698819395,1.0,4.57001338406
376,53.3696920,-2.9528010,2019-01-22 16:53:21,6.6,0.00320966030202,1.0,5.11559450504
377,53.3697080,-2.9528420,2019-01-22 16:53:22,6.7,0.00325027913711,1.0,5.0766588278
378,53.3697270,-2.9528750,2019-01-22 16:53:23,6.7,0.00304250386471,1.0,5.28676657275
379,53.3697410,-2.9529160,2019-01-22 16:53:24,6.8,0.00313407784795,1.0,5.19073120871
380,53.3697690,-2.9529860,2019-01-22 16:53:26,6.9,0.00559117976917,2.0,5.57706259246
381,53.3697990,-2.9530570,2019-01-22 16:53:28,6.9,0.0057720136778,2.0,5.46499525407
382,53.3698270,-2.9531240,2019-01-22 16:53:30,7.0,0.00542698756221,2.0,6.08528576319
383,53.3698500,-2.9531920,2019-01-22 16:53:32,7.1,0.00518589238838,2.0,6.2566168563
384,53.3698750,-2.9532740,2019-01-22 16:53:34,7.1,0.00610931024802,2.0,5.27369198618
385,53.3698990,-2.9533410,2019-01-22 16:53:36,7.2,0.0051846261689,2.0,6.25755874165
386,53.3699180,-2.9534100,2019-01-22 16:53:38,7.2,0.00504174758749,2.0,6.36687847873
387,53.3699460,-2.9534880,2019-01-22 16:53:40,7.2,0.00603924847946,2.0,5.31167032919
388,53.3699590,-2.9535310,2019-01-22 16:53:41,7.2,0.00319812254007,1.0,5.1268345333
389,53.3699720,-2.9535750,2019-01-22 16:53:42,7.2,0.00325743997976,1.0,5.06989539704
390,53.3699970,-2.9536490,2019-01-22 16:53:44,7.2,0.00564184434901,2.0,5.54494005201
391,53.3700240,-2.9537150,2019-01-22 16:53:46,7.2,0.00530910279176,2.0,6.16711485621
392,53.3700380,-2.9537630,2019-01-22 16:53:47,7.2,0.00354464110201,1.0,4.42116008708
393,53.3700540,-2.9538070,2019-01-22 16:53:48,7.2,0.00341856375338,1.0,4.52520506312
394,53.3700730,-2.9538540,2019-01-22 16:53:49,7.2,0.00376648826249,1.0,4.25499300757
395,53.3701020,-2.9539320,2019-01-22 16:53:51,7.2,0.00609730206443,2.0,5.28013927942
396,53.3701310,-2.9539960,2019-01-22 16:53:53,7.2,0.00533168757028,2.0,6.15115753434
397,53.3701470,-2.9540350,2019-01-22 16:53:54,7.1,0.00314005162192,1.0,5.18466101965
398,53.3701610,-2.9540760,2019-01-22 16:53:55,7.1,0.00313405457096,1.0,5.19075490665
399,53.3701910,-2.9541530,2019-01-22 16:53:57,7.0,0.00610116762736,2.0,5.27806105676
400,53.3702070,-2.9541920,2019-01-22 16:53:58,7.0,0.00314004861893,1.0,5.1846640653
401,53.3702350,-2.9542560,2019-01-22 16:54:00,6.9,0.00526517218402,2.0,6.19854623952
402,53.3702560,-2.9542910,2019-01-22 16:54:01,6.8,0.00329309201254,1.0,5.03665975987
403,53.3702820,-2.9543600,2019-01-22 16:54:03,6.7,0.00541420559612,2.0,6.09398606036
404,53.3702960,-2.9544020,2019-01-22 16:54:04,6.6,0.0031917976024,1.0,5.13303073869
405,53.3703150,-2.9544340,2019-01-22 16:54:05,6.5,0.0029950965058,1.0,5.33879058009
406,53.3703340,-2.9545190,2019-01-22 16:54:07,6.4,0.00602195788673,2.0,5.321178988
407,53.3703480,-2.9545590,2019-01-22 16:54:08,6.3,0.00307664039189,1.0,5.2502986135
408,53.3703590,-2.9546060,2019-01-22 16:54:09,6.2,0.00334945766361,1.0,4.58555796321
409,53.3703840,-2.9546760,2019-01-22 16:54:11,6.1,0.00541246167535,2.0,6.09517628016
410,53.3703980,-2.9547190,2019-01-22 16:54:12,5.9,0.00324987025028,1.0,5.0770459218
411,53.3704050,-2.9547710,2019-01-22 16:54:13,5.9,0.00353656939182,1.0,4.42759897859
412,53.3704130,-2.9548220,2019-01-22 16:54:14,5.8,0.00349849056382,1.0,4.45837558158
413,53.3704240,-2.9548690,2019-01-22 16:54:15,5.8,0.00334945323421,1.0,4.58556191138
414,53.3704420,-2.9549170,2019-01-22 16:54:16,5.8,0.00376123929538,1.0,4.25869816161
415,53.3704570,-2.9549550,2019-01-22 16:54:17,5.7,0.0030228502179,1.0,5.30813612291
416,53.3704780,-2.9549930,2019-01-22 16:54:18,5.7,0.0034363220742,1.0,4.51008810701
417,53.3704960,-2.9550510,2019-01-22 16:54:20,5.7,0.0043373257181,2.0,7.41113628533
418,53.3705220,-2.9551220,2019-01-22 16:54:22,5.7,0.0055268237545,2.0,6.01871499588
419,53.3705460,-2.9551900,2019-01-22 16:54:24,5.7,0.00524155873003,2.0,6.21565885839
420,53.3705580,-2.9552320,2019-01-22 16:54:25,5.7,0.0030894225762,1.0,5.23685082029
421,53.3705680,-2.9552770,2019-01-22 16:54:26,5.7,0.00318579081767,1.0,5.13893804468
422,53.3705820,-2.9553190,2019-01-22 16:54:27,5.7,0.00319178127,1.0,5.13304677047
423,53.3705960,-2.9553580,2019-01-22 16:54:28,5.7,0.0030195900454,1.0,5.31170783108
424,53.3706270,-2.9554330,2019-01-22 16:54:30,5.8,0.00605309125537,2.0,5.30409689136
425,53.3706540,-2.9555100,2019-01-22 16:54:32,5.8,0.0059253168688,2.0,5.37534691272
426,53.3706650,-2.9555530,2019-01-22 16:54:33,5.8,0.00310390571253,1.0,5.22174734872
427,53.3706890,-2.9556120,2019-01-22 16:54:35,5.8,0.00473740748935,2.0,7.02171832272
428,53.3707120,-2.9556910,2019-01-22 16:54:37,5.7,0.00583178116877,2.0,5.42948396402
429,53.3707330,-2.9557610,2019-01-22 16:54:39,5.7,0.00519801429524,2.0,6.24762312376
430,53.3707480,-2.9558010,2019-01-22 16:54:40,5.7,0.00313434986012,1.0,5.19045430353
431,53.3707830,-2.9558670,2019-01-22 16:54:42,5.7,0.00585820718607,2.0,5.41401376987
432,53.3708100,-2.9559450,2019-01-22 16:54:44,5.6,0.00598259125623,2.0,5.34303300082
433,53.3708190,-2.9559900,2019-01-22 16:54:45,5.6,0.00314868797572,1.0,5.17592599746
434,53.3708430,-2.9560720,2019-01-22 16:54:47,5.5,0.00605941207314,2.0,5.30065025428
435,53.3708740,-2.9561500,2019-01-22 16:54:49,5.5,0.00621770379743,2.0,5.21662154577
436,53.3708870,-2.9561910,2019-01-22 16:54:50,5.5,0.00308029369797,1.0,5.2464436773
437,53.3709020,-2.9562280,2019-01-22 16:54:51,5.5,0.00296772486935,1.0,5.36958459434
438,53.3709130,-2.9562710,2019-01-22 16:54:52,5.5,0.00310389044781,1.0,5.22176319305
439,53.3709260,-2.9563150,2019-01-22 16:54:53,5.5,0.00325738139421,1.0,5.06995061056
440,53.3709390,-2.9563570,2019-01-22 16:54:54,5.5,0.00313902866186,1.0,5.18569885057
441,53.3709660,-2.9564340,2019-01-22 16:54:56,5.4,0.00592528461111,2.0,5.37536528836
442,53.3709900,-2.9565060,2019-01-22 16:54:58,5.4,0.00547158558305,2.0,6.05524758709
443,53.3710120,-2.9565740,2019-01-22 16:55:00,5.4,0.00513185882517,2.0,6.29722334174
444,53.3710340,-2.9566410,2019-01-22 16:55:02,5.5,0.00507363558196,2.0,6.34194649516
445,53.3710560,-2.9567190,2019-01-22 16:55:04,5.5,0.00572379501239,2.0,5.49418523142
446,53.3710840,-2.9567870,2019-01-22 16:55:06,5.5,0.00548135043443,2.0,6.04873587983
447,53.3711150,-2.9568580,2019-01-22 16:55:08,5.5,0.00583686512663,2.0,5.42649685509
448,53.3711460,-2.9569230,2019-01-22 16:55:10,5.6,0.00552064459437,2.0,6.02276535976
449,53.3711750,-2.9569870,2019-01-22 16:55:12,5.6,0.0053316046983,2.0,6.15121584058
450,53.3712080,-2.9570590,2019-01-22 16:55:14,5.6,0.00602336384309,2.0,5.3204037679
451,53.3712280,-2.9570950,2019-01-22 16:55:15,5.7,0.00326339726632,1.0,5.06429134546
452,53.3712680,-2.9571470,2019-01-22 16:55:17,5.7,0.00562884513171,2.0,5.55312671285
453,53.3712890,-2.9571830,2019-01-22 16:55:18,5.7,0.0033401620161,1.0,4.59386675012
454,53.3713200,-2.9572440,2019-01-22 16:55:20,5.7,0.00531593239259,2.0,6.16227508609
455,53.3713570,-2.9573040,2019-01-22 16:55:22,5.7,0.00572461356024,2.0,5.49368560681
456,53.3713800,-2.9573620,2019-01-22 16:55:24,5.6,0.00462022353257,2.0,7.12879488601
457,53.3714060,-2.9574380,2019-01-22 16:55:26,5.6,0.0058120359388,2.0,5.44113495006
458,53.3714330,-2.9575210,2019-01-22 16:55:28,5.6,0.0062716503558,2.0,5.18895328428
459,53.3714600,-2.9575980,2019-01-22 16:55:30,5.6,0.00592523353559,2.0,5.37539438401
460,53.3714910,-2.9576640,2019-01-22 16:55:32,5.5,0.00557259132003,2.0,5.58899457208
461,53.3715040,-2.9577050,2019-01-22 16:55:33,5.5,0.00308025890682,1.0,5.24648034549
462,53.3715170,-2.9577450,2019-01-22 16:55:34,5.5,0.00302183603101,1.0,5.30924639768
463,53.3715360,-2.9578300,2019-01-22 16:55:36,5.5,0.0060218088762,2.0,5.32126117105
464,53.3715470,-2.9578740,2019-01-22 16:55:37,5.5,0.00316493250171,1.0,5.15962504558
465,53.3715580,-2.9579160,2019-01-22 16:55:38,5.5,0.00304298997206,1.0,5.28624152292
466,53.3715740,-2.9579560,2019-01-22 16:55:39,5.5,0.00319486615781,1.0,5.130021574
467,53.3715940,-2.9579900,2019-01-22 16:55:40,5.5,0.00316756964331,1.0,5.15699451822
468,53.3716080,-2.9580300,2019-01-22 16:55:41,5.5,0.00307657268614,1.0,5.25037014242
469,53.3716230,-2.9580710,2019-01-22 16:55:42,5.5,0.00319066692032,1.0,5.13414099614
470,53.3716380,-2.9581160,2019-01-22 16:55:43,5.5,0.00341970106644,1.0,4.52423220794
471,53.3716610,-2.9581880,2019-01-22 16:55:45,5.5,0.00541815529373,2.0,6.09129323834
472,53.3716750,-2.9582280,2019-01-22 16:55:46,5.6,0.00307656908556,1.0,5.2503739464
473,53.3716890,-2.9582680,2019-01-22 16:55:47,5.6,0.00307656833358,1.0,5.25037474086
474,53.3717120,-2.9583290,2019-01-22 16:55:49,5.6,0.00478721735858,2.0,6.57779233779
475,53.3717280,-2.9583710,2019-01-22 16:55:50,5.7,0.00330589004519,1.0,5.02490399357
476,53.3717540,-2.9584380,2019-01-22 16:55:52,5.7,0.00530236360615,2.0,6.17190277498
477,53.3717700,-2.9585070,2019-01-22 16:55:54,5.7,0.00491112435264,2.0,6.47238720992
478,53.3717910,-2.9585630,2019-01-22 16:55:56,5.8,0.00438801300809,2.0,7.35787162963
479,53.3718100,-2.9586200,2019-01-22 16:55:58,5.8,0.00433160817636,2.0,7.41722279249
480,53.3718360,-2.9586940,2019-01-22 16:56:00,5.8,0.00569727189688,2.0,5.51045208338
481,53.3718510,-2.9587650,2019-01-22 16:56:02,5.8,0.00499680758572,2.0,6.40255556311
482,53.3718740,-2.9588440,2019-01-22 16:56:04,5.9,0.00583165267909,2.0,5.42955952636
483,53.3718950,-2.9589150,2019-01-22 16:56:06,5.9,0.00525725543131,2.0,6.20426636318
484,53.3719080,-2.9589580,2019-01-22 16:56:07,5.9,0.00319800610873,1.0,5.12694837346
485,53.3719310,-2.9590260,2019-01-22 16:56:09,5.9,0.00518570066208,2.0,6.25675944357
486,53.3719440,-2.9590700,2019-01-22 16:56:10,5.9,0.00325731887854,1.0,5.07000953019
487,53.3719580,-2.9591110,2019-01-22 16:56:11,5.9,0.00313395497938,1.0,5.19085630323
488,53.3719880,-2.9591890,2019-01-22 16:56:13,6.0,0.00615664001602,2.0,5.24852516112
489,53.3720020,-2.9592290,2019-01-22 16:56:14,6.0,0.00307655151418,1.0,5.25039251054
490,53.3720160,-2.9592720,2019-01-22 16:56:15,6.0,0.00324977513253,1.0,5.07713598393
491,53.3720280,-2.9593160,2019-01-22 16:56:16,6.0,0.00320951471011,1.0,5.11573583648
492,53.3720510,-2.9593870,2019-01-22 16:56:18,6.0,0.00535972318646,2.0,6.13153599621
493,53.3720760,-2.9594570,2019-01-22 16:56:20,6.0,0.00541230339986,2.0,6.09528434059
494,53.3720920,-2.9594980,2019-01-22 16:56:21,6.0,0.00325015173722,1.0,5.07677942709
495,53.3721210,-2.9595720,2019-01-22 16:56:23,6.0,0.00587355920137,2.0,5.40509039142
496,53.3721440,-2.9596520,2019-01-22 16:56:25,6.0,0.00589131526411,2.0,5.3948276579
497,53.3721670,-2.9597180,2019-01-22 16:56:27,5.9,0.00507067838164,2.0,6.34424542334
498,53.3721930,-2.9597890,2019-01-22 16:56:29,5.9,0.00552666627322,2.0,6.01881811046
499,53.3722190,-2.9598570,2019-01-22 16:56:31,5.9,0.00535805668305,2.0,6.13269660683
500,53.3722420,-2.9599270,2019-01-22 16:56:33,5.9,0.00530149837904,2.0,6.17251836558
501,53.3722660,-2.9599950,2019-01-22 16:56:35,5.8,0.00524140194838,2.0,6.21577299299
502,53.3722900,-2.9600550,2019-01-22 16:56:37,5.7,0.00479224397259,2.0,6.57341022586
503,53.3723020,-2.9600980,2019-01-22 16:56:38,5.7,0.0031492831791,1.0,5.17532575869
504,53.3723290,-2.9601790,2019-01-22 16:56:40,5.6,0.00615538647941,2.0,5.24918671913
505,53.3723540,-2.9602470,2019-01-22 16:56:42,5.5,0.00529887365834,2.0,6.17438702818
506,53.3723700,-2.9602890,2019-01-22 16:56:43,5.5,0.00330585464919,1.0,5.02493638142
507,53.3723870,-2.9603310,2019-01-22 16:56:44,5.5,0.00336700033265,1.0,4.57000267658
508,53.3724030,-2.9603710,2019-01-22 16:56:45,5.4,0.00319482326043,1.0,5.13006360128
509,53.3724260,-2.9604350,2019-01-22 16:56:47,5.3,0.00495653931471,2.0,6.43507341113
510,53.3724380,-2.9604780,2019-01-22 16:56:48,5.3,0.00314927492921,1.0,5.17533407683
511,53.3724500,-2.9605190,2019-01-22 16:56:49,5.3,0.00302961356404,1.0,5.30075099964
512,53.3724630,-2.9605940,2019-01-22 16:56:51,5.2,0.00518123867786,2.0,6.26008081146
513,53.3724840,-2.9606710,2019-01-22 16:56:53,5.2,0.00561660149738,2.0,5.56087217677
514,53.3725030,-2.9607420,2019-01-22 16:56:55,5.1,0.00516226261721,2.0,6.27427015691
515,53.3725170,-2.9607810,2019-01-22 16:56:56,5.1,0.00301949006416,1.0,5.31181748822
516,53.3725510,-2.9608430,2019-01-22 16:56:58,5.1,0.00558664071619,2.0,5.57996889652
517,53.3725770,-2.9609100,2019-01-22 16:57:00,5.2,0.00530229161375,2.0,6.17195398837
518,53.3725930,-2.9609470,2019-01-22 16:57:01,5.2,0.0030315353071,1.0,5.29865859606
519,53.3726110,-2.9609950,2019-01-22 16:57:02,5.2,0.00376110200993,1.0,4.25879520779
520,53.3726450,-2.9610760,2019-01-22 16:57:04,5.3,0.00657022983776,2.0,5.04403354127
521,53.3726570,-2.9611170,2019-01-22 16:57:05,5.3,0.0030296016968,1.0,5.30076392899
522,53.3726830,-2.9611840,2019-01-22 16:57:07,5.3,0.00530228234211,2.0,6.17196058406
523,53.3726980,-2.9612290,2019-01-22 16:57:08,5.3,0.00341963621074,1.0,4.52428766797
524,53.3727190,-2.9612970,2019-01-22 16:57:10,5.4,0.0050796336487,2.0,6.33729181732
525,53.3727450,-2.9613650,2019-01-22 16:57:12,5.4,0.00535800978067,2.0,6.13272928171
526,53.3727600,-2.9614030,2019-01-22 16:57:13,5.4,0.00302273654469,1.0,5.30826052888
527,53.3727850,-2.9614760,2019-01-22 16:57:15,5.4,0.00558393358281,2.0,5.58170449261
528,53.3727980,-2.9615240,2019-01-22 16:57:16,5.4,0.0034970458665,1.0,4.45955643185
529,53.3728110,-2.9615680,2019-01-22 16:57:17,5.4,0.00325726563453,1.0,5.07005971327
530,53.3728270,-2.9616110,2019-01-22 16:57:18,5.4,0.00336193212621,1.0,4.57448003844
531,53.3728440,-2.9616450,2019-01-22 16:57:19,5.4,0.00294291690013,1.0,5.3979892533
532,53.3728740,-2.9617150,2019-01-22 16:57:21,5.4,0.0057177275479,2.0,5.49789314591
